contract_id	normalizer_version	owner	plugin	contract_key	contract_label	normalization_basis	normalization_confidence	review_flags	scheduling_status	work_category	required_plugins	callable_obligations	evidence_occurrences	unmatched_callables	consumer_candidate_callables	coverage_status	review_status	rust_consumer_candidates	member_obligation_ids	member_original_names
SC-G04-0a0e20f875f9	2	G04	world_spawn	ztworldmgr:prefixed:string	ztworldmgr / prefixed / string	cohesive-type	medium	singleton	implementation-ready	implementation	world_spawn	1	1	1	0	unmatched	unreviewed		OB-G04-06a7ec7b63bd	make_ZTWorldMgr_prefixed_world_string_value
SC-G04-7344fbdbe4b5	2	G04	world_spawn	ztworldmgr:real:time	ztworldmgr / real / time	cohesive-type	medium	singleton	implementation-ready	implementation	world_spawn	1	1	1	0	unmatched	unreviewed		OB-G04-501fd8bec1a1	make_ZTWorldMgr_real_time_value
SC-G04-c170acdd8fb9	2	G04	world_spawn	ztworldmgr:runtime:environment	ztworldmgr / runtime / environment	cohesive-type	medium	singleton	implementation-ready	implementation	world_spawn	1	1	1	0	unmatched	unreviewed		OB-G04-438b880c61ba	sync_ZTWorldMgr_runtime_environment_state
SC-G04-78f41abad403	2	G04	world_spawn	ztworldmgr:uint	ztworldmgr / uint	cohesive-type	medium	singleton	implementation-ready	implementation	world_spawn	1	1	1	0	unmatched	unreviewed		OB-G04-d9a737b77c33	make_ZTWorldMgr_uint_field20_child_count_value
SC-G05-705abf98376d	2	G05	terrain	accumulate:water:decal	accumulate / water / decal	semantic-phrase	low	phrase-merge	normalization-review	implementation	terrain	2	2	2	0	unmatched	unreviewed		OB-G05-9e35df232997;OB-G05-1c87a38ab217	accumulate_water_decal_record_bounds;accumulate_water_decal_pair_bounds
SC-G05-5db81d4ba508	2	G05	terrain	accumulate:water:layout	accumulate / water / layout	semantic-phrase	medium	singleton	verification-ready	verification	terrain	1	1	0	1	consumer-candidate	unreviewed	TerrainWaterPoint@projects/reimplementation/game/src/plugins/terrain/types.rs:257;TerrainWaterRegionPoint@projects/reimplementation/game/src/plugins/terrain/types.rs:264	OB-G05-5d14b84df727	accumulate_water_layout_point_bounds
SC-G05-0e46f274091f	2	G05	terrain	actor:dies:water	actor / dies / water	semantic-phrase	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	partial		OB-G05-728665899d0e	update_actor_dies_in_water_for_grid_cells
SC-G05-039d2dc7c5c0	2	G05	terrain	adjacent:water:layout	adjacent / water / layout	semantic-phrase	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-4ad6cd8826c5	collect_adjacent_water_layout_seed_cells
SC-G05-878d80d59c69	2	G05	terrain	ambient:water:type	ambient / water / type	semantic-phrase	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-b5de88466116	is_ambient_water_type_key
SC-G05-cf3d298ab8f8	2	G05	terrain	any:terrain:cell	any / terrain / cell	semantic-phrase	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-218fc1454291	test_any_terrain_cell_height_exceeds_linked_object_in_radius
SC-G05-e48a64a5748e	2	G05	terrain	backward:stride:biome	backward / stride / biome	semantic-phrase	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-3c2b883c8c51	move_backward_stride34_biome_records
SC-G05-d18cf23c5bac	2	G05	terrain	bfaibiomemap:script:context	bfaibiomemap / script / context	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-e2e86135773c	resolve_BFAIBiomeMap_script_component_context_value
SC-G05-eff53262905b	2	G05	terrain	bfaientitydatainstance:biome:map	bfaientitydatainstance / biome / map	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-1cbbc0bebc6f	resolve_BFAIEntityDataInstance_biome_map_score
SC-G05-b644ff6d93c3	2	G05	terrain	bfaiqualifier:water:key	bfaiqualifier / water / key	typed-topic	medium		implementation-ready	implementation	terrain	2	2	2	0	unmatched	unreviewed		OB-G05-7343f960f40e;OB-G05-71a4b2297c2e	is_BFAIQualifier_water_state_key;is_current_BFAIQualifier_water_state_key
SC-G05-4b6d2b822e50	2	G05	terrain	bfdecorativedetailobjectcomponent:biome:model	bfdecorativedetailobjectcomponent / biome / model	cohesive-type	medium		implementation-ready	implementation	terrain	3	3	3	0	unmatched	unreviewed		OB-G05-541a957643d1;OB-G05-cbe33421c9c7;OB-G05-a132afa3bd8c	enable_BFDecorativeDetailObjectComponent_biome_model;disable_BFDecorativeDetailObjectComponent_biome_model;refresh_BFDecorativeDetailObjectComponent_biome_model_resource
SC-G05-84f2af860b33	2	G05	terrain	bfgbiome	bfgbiome	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-78e89a918711	assign_BFGBiome_safe_handle_value
SC-G05-7b57b72641b7	2	G05	terrain	bfgbiomedata:display	bfgbiomedata / display	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-727e9b6dfe87	collect_BFGBiomeData_matching_biome_entries_for_display
SC-G05-7c66dc6404bb	2	G05	terrain	bfgbiomefeaturedata:owner	bfgbiomefeaturedata / owner	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-2d0589cbd538	resolve_BFGBiomeFeatureData_from_owner_value
SC-G05-0fd331ad250a	2	G05	terrain	bfgentitysndcomponent:biome:sound	bfgentitysndcomponent / biome / sound	cohesive-type	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-ab88f08f2228	resolve_BFGEntitySndComponent_biome_sound_event
SC-G05-0d4052047e93	2	G05	terrain	bfgenvironmentcomponent:climate:altering	bfgenvironmentcomponent / climate / altering	cohesive-type	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-08f6bd23a18a	accumulate_BFGEnvironmentComponent_climate_altering_biome_value
SC-G05-dd45b462f5ea	2	G05	terrain	bflegfitcomponent:terrain:surface	bflegfitcomponent / terrain / surface	cohesive-type	medium	singleton	verification-ready	verification	terrain	1	1	0	1	consumer-candidate	unreviewed	resolve_defined_terrain_strokes@projects/reimplementation/game/src/plugins/terrain/editing.rs:20	OB-G05-7fb1ae1a9587	resolve_BFLegFitComponent_terrain_surface_grid_cell
SC-G05-c1056f91d388	2	G05	terrain	bfswimcomponent:complex:water	bfswimcomponent / complex / water	cohesive-type	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-a0001753a847	update_BFSwimComponent_complex_water_state
SC-G05-f6c51554e902	2	G05	terrain	bfswimcomponent:simple:water	bfswimcomponent / simple / water	cohesive-type	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-56bdd3d047f4	update_BFSwimComponent_simple_water_state
SC-G05-b059bb03f2e9	2	G05	terrain	bfswimcomponent:water	bfswimcomponent / water	cohesive-type	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-ab74df10f0e3	update_BFSwimComponent_water_state
SC-G05-86e8b27c29fc	2	G05	terrain	bfterrain	bfterrain	semantic-phrase	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-032a81671e90	emit_bfterrain_payload
SC-G05-fb5f5df4945b	2	G05	terrain	bfterrain:binary:file	bfterrain / binary / file	typed-topic	medium		implementation-ready	implementation	terrain	2	2	2	0	unmatched	unreviewed		OB-G05-2eed0609ff65;OB-G05-44b4b0495384	write_BFTerrain_binary_file_state;read_BFTerrain_binary_file_state
SC-G05-ed01d8947ac9	2	G05	terrain	bfterrain:biome:resources	bfterrain / biome / resources	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-de4d85a701f5	load_BFTerrain_biome_resources_and_tool_textures
SC-G05-89fbb0367302	2	G05	terrain	bfterrain:callback:tree	bfterrain / callback / tree	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-af6f54783cd2	dispatch_BFTerrain_callback_tree_entries
SC-G05-b67369caea3d	2	G05	terrain	bfterrain:cell:averaged	bfterrain / cell / averaged	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-9c1931de93f2	compute_BFTerrain_cell_averaged_normal
SC-G05-bd27983df10b	2	G05	terrain	bfterrain:cell:indices	bfterrain / cell / indices	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-90aa7aa78f05	resolve_BFTerrain_cell_indices_from_world_xy
SC-G05-9b30b18f2e6e	2	G05	terrain	bfterrain:cell:linked	bfterrain / cell / linked	typed-topic	medium		implementation-ready	implementation	terrain	2	2	2	0	unmatched	unreviewed		OB-G05-530f4050d7ef;OB-G05-7d90eed54427	query_BFTerrain_cell_linked_height_delta;classify_BFTerrain_cell_linked_height_shape
SC-G05-dc063569a1cd	2	G05	terrain	bfterrain:cell:neighborhood	bfterrain / cell / neighborhood	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-998e2c09f8a7	queue_BFTerrain_cell_neighborhood_update
SC-G05-e608c20d2cbb	2	G05	terrain	bfterrain:cell:surface	bfterrain / cell / surface	typed-topic	medium	mixed-coverage	implementation-ready	implementation-and-verification	terrain	7	7	6	1	mixed	unreviewed	sample_cell_triangles@projects/reimplementation/game/src/plugins/terrain/sampling.rs:306	OB-G05-cbadad8acc0c;OB-G05-af85711c4021;OB-G05-42d3c322cff0;OB-G05-757d065b12c4;OB-G05-1d2e9bec2735;OB-G05-5a30cd3f73eb;OB-G05-de9c49e99fbf	set_BFTerrain_cell_surface_height_by_xy;set_BFTerrain_cell_surface_height_by_flat_index;mark_BFTerrain_cell_surface_and_high_links_dirty;less_BFTerrain_cell_surface_texture_order;partition_BFTerrain_cell_surface_texture_range;select_BFTerrain_cell_surface_texture_pivot;order_BFTerrain_cell_surface_texture_sort_sample
SC-G05-3c71faa3fcb7	2	G05	terrain	bfterrain:cell:world	bfterrain / cell / world	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-d4f607a207b2	resolve_BFTerrain_cell_record_from_world_xy
SC-G05-f69ee5f51086	2	G05	terrain	bfterrain:cells:along	bfterrain / cells / along	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-5ba353beea83	insert_BFTerrain_cells_along_segment
SC-G05-a2691661607e	2	G05	terrain	bfterrain:cells:inside	bfterrain / cells / inside	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-978e75999a4c	collect_BFTerrain_cells_inside_xy_quad
SC-G05-2350ace364bf	2	G05	terrain	bfterrain:cells:surface	bfterrain / cells / surface	typed-topic	medium		implementation-ready	implementation	terrain	2	2	2	0	unmatched	unreviewed		OB-G05-1c61b19b3ff5;OB-G05-31121bd6f252	refresh_BFTerrain_dirty_cells_and_surface_patches;sort_BFTerrain_cells_by_surface_texture_order
SC-G05-94e0fe214471	2	G05	terrain	bfterrain:cells:within	bfterrain / cells / within	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-eb71273c696b	collect_BFTerrain_cells_within_radius
SC-G05-6639a78ec28f	2	G05	terrain	bfterrain:container	bfterrain / container	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-fe9f601c0243	resolve_BFTERRAIN_container_data_value
SC-G05-60d1196bbcf1	2	G05	terrain	bfterrain:detail:patch	bfterrain / detail / patch	typed-topic	medium		implementation-ready	implementation	terrain	7	7	7	0	unmatched	unreviewed		OB-G05-6d50591a7592;OB-G05-f73412f6cc5f;OB-G05-8336bca3e79e;OB-G05-2c9daca914fe;OB-G05-e3611cddc611;OB-G05-f61a516f3e99;OB-G05-42d2790d0c83	refresh_BFTerrain_detail_object_patch_grid;refresh_BFTerrain_detail_patch_for_cell;notify_BFTerrain_detail_patch_for_cell;render_BFTerrain_detail_patch_grid;refresh_BFTerrain_detail_object_patch_record;clear_BFTerrain_detail_patch_candidate_model_bindings;set_BFTerrain_detail_patch_candidate_alpha
SC-G05-d5395bd8fdba	2	G05	terrain	bfterrain:detail:texture	bfterrain / detail / texture	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-e160c21f5831	wrap_BFTerrain_detail_texture_coordinate
SC-G05-108d00bae73c	2	G05	terrain	bfterrain:event:handler	bfterrain / event / handler	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-a87d2e11cff7	add_BFTERRAIN_event_handler_if_absent
SC-G05-02a65e5070f8	2	G05	terrain	bfterrain:grid:indices	bfterrain / grid / indices	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-ded016d08684	resolve_BFTerrain_lookup_grid_indices_from_world_xy
SC-G05-9a142f996643	2	G05	terrain	bfterrain:grid:resolution	bfterrain / grid / resolution	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-c1171cd49c1f	recompute_BFTerrain_grid_resolution_fields
SC-G05-c85026c49e64	2	G05	terrain	bfterrain:grid:world	bfterrain / grid / world	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-e1a0d1cd8390	resolve_BFTerrain_lookup_grid_value_from_world_xy
SC-G05-a6ad01dd483a	2	G05	terrain	bfterrain:height:bounds	bfterrain / height / bounds	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-a171fd3634f0	expand_BFTerrain_height_bounds_for_cell_record
SC-G05-5745f54ad611	2	G05	terrain	bfterrain:high:link	bfterrain / high / link	typed-topic	medium		implementation-ready	implementation	terrain	3	3	3	0	unmatched	unreviewed		OB-G05-e7fc894485d9;OB-G05-99cf1932e3ad;OB-G05-a94fee062aef	refresh_BFTerrain_high_link_neighbors_for_cell;compute_BFTerrain_high_link_neighbor_average_height;test_BFTerrain_high_link_neighbor_below_height
SC-G05-848d2aa846fd	2	G05	terrain	bfterrain:render:defaults	bfterrain / render / defaults	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-3e33c61bf5c5	reset_BFTerrain_render_defaults
SC-G05-ead4045e6228	2	G05	terrain	bfterrain:resource:stream	bfterrain / resource / stream	typed-topic	medium		implementation-ready	implementation	terrain	2	2	2	0	unmatched	unreviewed		OB-G05-5692a1bfcb8b;OB-G05-bc5eeed1cce3	write_BFTerrain_resource_stream_state;read_BFTerrain_resource_stream_state
SC-G05-f4a5ae2e2260	2	G05	terrain	bfterrain:runtime:allocations	bfterrain / runtime / allocations	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-b53f391ff62a	clear_BFTerrain_runtime_allocations
SC-G05-d74bcc451aa3	2	G05	terrain	bfterrain:runtime:dependents	bfterrain / runtime / dependents	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-3fe1c9054177	refresh_BFTerrain_runtime_and_dependents
SC-G05-8df12b592be8	2	G05	terrain	bfterrain:shape:contact	bfterrain / shape / contact	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-5da7cff9e1ad	test_BFTerrain_shape_contact_against_cells
SC-G05-920e15de7d78	2	G05	terrain	bfterrain:slope:tile	bfterrain / slope / tile	typed-topic	medium		implementation-ready	implementation	terrain	7	7	7	0	unmatched	unreviewed		OB-G05-7f0644ce8f0f;OB-G05-6f018aef891e;OB-G05-870d40740eee;OB-G05-45ad928294f3;OB-G05-5c3d2ab7a335;OB-G05-0683d5d67bd8;OB-G05-cb5621d9cd2a	queue_BFTerrain_slope_tile_side_refresh_key;drain_BFTerrain_slope_tile_side_refresh_queue;resolve_BFTerrain_slope_tile_side_slot_at_xy;queue_BFTerrain_slope_tile_update;adjust_BFTerrain_slope_tile_neighbor_refcounts;collect_BFTerrain_slope_tile_neighbor_cells;insert_BFTerrain_slope_tile_neighbor_cells
SC-G05-ca40892c255d	2	G05	terrain	bfterrain:slope:tiles	bfterrain / slope / tiles	typed-topic	medium		implementation-ready	implementation	terrain	2	2	2	0	unmatched	unreviewed		OB-G05-5909b64b7f26;OB-G05-9a95ff85eea9	refresh_BFTerrain_dirty_slope_tiles;collect_BFTerrain_slope_tiles_within_radius
SC-G05-264a046d2c97	2	G05	terrain	bfterrain:surface:along	bfterrain / surface / along	typed-topic	medium	singleton	implementation-ready	implementation	terrain	1	1	1	0	unmatched	unreviewed		OB-G05-fcddcc1d9b4c	resolve_BFTerrain_nearest_surface_hit_along_direction
SC-G05-6970fd3ad36d	2	G05	terrain	bfterrain:surface:patch	bfterrain / surface / patch	typed-topic	low	large-cluster;mixed-coverage	normalization-review	implementation-and-verification	terrain	20	20	19	1	mixed	unreviewed	build@projects/reimplementation/game/src/plugins/terrain/mod.rs:28	OB-G05-7e1d111b205b;OB-G05-85044d5aee3b;OB-G05-800277fff5fb;OB-G05-45d17f4d27fe;OB-G05-d66a13cbfef0;OB-G05-e0670db185cf;OB-G05-0c8faa63a94d;OB-G05-dc7e7d42d1d2;OB-G05-adc4a4b32ba5;OB-G05-d56808d138a0;OB-G05-a29c35362f45;OB-G05-3d951395e212;OB-G05-563431064273;OB-G05-add99e65555d;OB-G05-1580e1dd3654;OB-G05-d0fa5968f240;OB-G05-0c3c0c3e75ce;OB-G05-08319101f641;OB-G05-990c3919b668;OB-G05-b491e21bc13f	resolve_BFTerrain_nearest_surface_patch_hit;refresh_BFTerrain_surface_patch_for_cell;clear_BFTerrain_surface_patch_index_tables;resolve_BFTerrain_surface_patch_for_cell;expand_BFTerrain_surface_patch_bounds_for_cell;flush_BFTerrain_surface_patch_material_bindings;refresh_BFTerrain_surface_patch_visibility_flags;visit_BFTerrain_surface_patch_visible_children;map_BFTerrain_surface_patch_world_to_texture_indices;refresh_BFTerrain_surface_patch_dirty_state;intersect_BFTerrain_surface_patch_triangles;clear_BFTerrain_surface_patch_render_buffers;apply_BFTerrain_surface_patch_render_resources;submit_BFTerrain_surface_patch_draw_call;rebuild_BFTerrain_surface_patch_texture_from_cells;apply_BFTerrain_surface_patch_overlay_textures;build_BFTerrain_surface_patch_transition_mask;refresh_BFTerrain_surface_patch_cell_texture;resolve_BFTerrain_surface_patch_vertex_for_cell;insert_BFTerrain_surface_patch_overlay_record
SC-G05-d71341427e90	2	G05	terrain	bfterrain:surface:patches	bfterrain / surface / patches	typed-topic	medium		implementation-ready	implementation	terrain	2	2	2	0	unmatched	unreviewed		OB-G05-9fd4fbfc9642;OB-G05-ace103644814	visit_BFTerrain_surface_patches_overlapping_bounds;mark_BFTerrain_surface_patches_overlapping_bounds
